order_id,order_date,store_id,order_status,payment_method
ORD-0051546,2025-07-10,UPP-001,completed,card
ORD-0051547,2025-07-10,UPP-001,completed,card
ORD-0051548,2025-07-10,UPP-001,completed,card
ORD-0051549,2025-07-10,UPP-002,completed,klarna
ORD-0051550,2025-07-10,UPP-002,completed,swish
ORD-0051551,2025-07-10,UPP-002,completed,swish
ORD-0051552,2025-07-10,UPP-002,completed,gift_card
ORD-0051553,2025-07-10,UPP-003,completed,klarna
ORD-0051554,2025-07-10,UPP-003,completed,card
ORD-0051555,2025-07-10,UPP-003,completed,card
ORD-0051556,2025-07-10,UPP-003,completed,swish
ORD-0051557,2025-07-10,GOT-001,completed,card
ORD-0051558,2025-07-10,GOT-001,completed,card
ORD-0051559,2025-07-10,GOT-001,completed,swish
ORD-0051560,2025-07-10,GOT-001,completed,card
ORD-0051561,2025-07-10,GOT-001,completed,card
ORD-0051562,2025-07-10,GOT-001,completed,swish
ORD-0051563,2025-07-10,GOT-001,completed,card
ORD-0051564,2025-07-10,GOT-001,completed,card
ORD-0051565,2025-07-10,GOT-001,completed,klarna
ORD-0051566,2025-07-10,GOT-001,completed,card
ORD-0051567,2025-07-10,GOT-002,completed,klarna
ORD-0051568,2025-07-10,GOT-002,completed,klarna
ORD-0051569,2025-07-10,GOT-002,completed,swish
ORD-0051570,2025-07-10,GOT-002,completed,swish
ORD-0051571,2025-07-10,GOT-002,completed,gift_card
ORD-0051572,2025-07-10,GOT-002,completed,klarna
ORD-0051573,2025-07-10,GOT-002,completed,swish
ORD-0051574,2025-07-10,GOT-002,completed,card
ORD-0051575,2025-07-10,GOT-002,completed,swish
ORD-0051576,2025-07-10,GOT-002,completed,swish
ORD-0051577,2025-07-10,GOT-002,completed,card
ORD-0051578,2025-07-10,GOT-003,completed,swish
ORD-0051579,2025-07-10,GOT-003,completed,card
ORD-0051580,2025-07-10,GOT-003,completed,card
ORD-0051581,2025-07-10,GOT-003,completed,card
ORD-0051582,2025-07-10,GOT-003,completed,card
ORD-0051583,2025-07-10,GOT-003,completed,card
ORD-0051584,2025-07-10,GOT-003,completed,card
ORD-0051585,2025-07-11,ONLINE-SE,completed,card
ORD-0051586,2025-07-11,ONLINE-SE,completed,card
ORD-0051587,2025-07-11,ONLINE-SE,completed,card
ORD-0051588,2025-07-11,ONLINE-SE,completed,klarna
ORD-0051589,2025-07-11,ONLINE-SE,completed,gift_card
ORD-0051590,2025-07-11,ONLINE-SE,completed,klarna
ORD-0051591,2025-07-11,ONLINE-SE,completed,swish
ORD-0051592,2025-07-11,ONLINE-SE,completed,card
ORD-0051593,2025-07-11,ONLINE-SE,completed,klarna
ORD-0051594,2025-07-11,ONLINE-SE,completed,card
ORD-0051595,2025-07-11,ONLINE-SE,completed,card
ORD-0051596,2025-07-11,ONLINE-SE,completed,klarna
ORD-0051597,2025-07-11,ONLINE-SE,completed,card
ORD-0051598,2025-07-11,ONLINE-SE,completed,klarna
ORD-0051599,2025-07-11,ONLINE-SE,completed,klarna
ORD-0051600,2025-07-11,ONLINE-SE,completed,swish
ORD-0051601,2025-07-11,ONLINE-SE,completed,swish
ORD-0051602,2025-07-11,ONLINE-SE,completed,card
ORD-0051603,2025-07-11,ONLINE-SE,completed,klarna
ORD-0051604,2025-07-11,STO-001,completed,card
ORD-0051605,2025-07-11,STO-001,completed,swish
ORD-0051606,2025-07-11,STO-001,completed,card
ORD-0051607,2025-07-11,STO-001,completed,swish
ORD-0051608,2025-07-11,STO-001,completed,card
ORD-0051609,2025-07-11,STO-001,completed,gift_card
ORD-0051610,2025-07-11,STO-001,completed,card
ORD-0051611,2025-07-11,STO-001,completed,card
ORD-0051612,2025-07-11,STO-001,completed,card
ORD-0051613,2025-07-11,STO-001,completed,card
ORD-0051614,2025-07-11,STO-002,completed,swish
ORD-0051615,2025-07-11,STO-002,completed,klarna
ORD-0051616,2025-07-11,STO-002,completed,card
ORD-0051617,2025-07-11,STO-002,completed,card
ORD-0051618,2025-07-11,STO-002,completed,card
ORD-0051619,2025-07-11,STO-002,completed,card
ORD-0051620,2025-07-11,STO-002,completed,swish
ORD-0051621,2025-07-11,STO-002,completed,card
ORD-0051622,2025-07-11,STO-002,completed,swish
ORD-0051623,2025-07-11,STO-003,completed,card
ORD-0051624,2025-07-11,STO-003,completed,card
ORD-0051625,2025-07-11,STO-003,completed,card
ORD-0051626,2025-07-11,STO-003,completed,swish
ORD-0051627,2025-07-11,STO-003,completed,gift_card
ORD-0051628,2025-07-11,STO-003,completed,klarna
ORD-0051629,2025-07-11,STO-003,completed,card
ORD-0051630,2025-07-11,STO-003,completed,card
ORD-0051631,2025-07-11,UPP-001,completed,swish
ORD-0051632,2025-07-11,UPP-001,completed,card
ORD-0051633,2025-07-11,UPP-001,completed,swish
ORD-0051634,2025-07-11,UPP-001,completed,card
ORD-0051635,2025-07-11,UPP-001,completed,card
ORD-0051636,2025-07-11,UPP-001,completed,swish
ORD-0051637,2025-07-11,UPP-001,completed,klarna
ORD-0051638,2025-07-11,UPP-001,completed,klarna
ORD-0051639,2025-07-11,UPP-002,completed,swish
ORD-0051640,2025-07-11,UPP-002,completed,card
ORD-0051641,2025-07-11,UPP-002,completed,card
ORD-0051642,2025-07-11,UPP-003,completed,card
ORD-0051643,2025-07-11,UPP-003,completed,card
ORD-0051644,2025-07-11,UPP-003,completed,swish
ORD-0051645,2025-07-11,UPP-003,completed,card
ORD-0051646,2025-07-11,GOT-001,completed,card
ORD-0051647,2025-07-11,GOT-001,completed,swish
ORD-0051648,2025-07-11,GOT-001,completed,swish
ORD-0051649,2025-07-11,GOT-001,completed,swish
ORD-0051650,2025-07-11,GOT-001,completed,card
ORD-0051651,2025-07-11,GOT-001,completed,swish
ORD-0051652,2025-07-11,GOT-001,completed,swish
ORD-0051653,2025-07-11,GOT-002,completed,card
ORD-0051654,2025-07-11,GOT-002,completed,card
ORD-0051655,2025-07-11,GOT-002,completed,klarna
ORD-0051656,2025-07-11,GOT-002,completed,card
ORD-0051657,2025-07-11,GOT-002,completed,klarna
ORD-0051658,2025-07-11,GOT-002,completed,swish
ORD-0051659,2025-07-11,GOT-002,completed,gift_card
ORD-0051660,2025-07-11,GOT-002,completed,card
ORD-0051661,2025-07-11,GOT-002,completed,card
ORD-0051662,2025-07-11,GOT-002,completed,card
ORD-0051663,2025-07-11,GOT-003,completed,card
ORD-0051664,2025-07-11,GOT-003,completed,card
ORD-0051665,2025-07-11,GOT-003,completed,card
ORD-0051666,2025-07-11,GOT-003,completed,klarna
ORD-0051667,2025-07-11,GOT-003,completed,card
ORD-0051668,2025-07-11,GOT-003,completed,card
ORD-0051669,2025-07-12,ONLINE-SE,completed,card
ORD-0051670,2025-07-12,ONLINE-SE,completed,swish
ORD-0051671,2025-07-12,ONLINE-SE,completed,swish
ORD-0051672,2025-07-12,ONLINE-SE,completed,card
ORD-0051673,2025-07-12,ONLINE-SE,completed,card
ORD-0051674,2025-07-12,ONLINE-SE,completed,card
ORD-0051675,2025-07-12,ONLINE-SE,completed,card
ORD-0051676,2025-07-12,ONLINE-SE,cancelled,klarna
ORD-0051677,2025-07-12,ONLINE-SE,completed,card
ORD-0051678,2025-07-12,ONLINE-SE,completed,klarna
ORD-0051679,2025-07-12,ONLINE-SE,completed,klarna
ORD-0051680,2025-07-12,ONLINE-SE,completed,swish
ORD-0051681,2025-07-12,ONLINE-SE,completed,klarna
ORD-0051682,2025-07-12,ONLINE-SE,completed,klarna
ORD-0051683,2025-07-12,ONLINE-SE,completed,gift_card
ORD-0051684,2025-07-12,ONLINE-SE,completed,swish
ORD-0051685,2025-07-12,ONLINE-SE,completed,card
ORD-0051686,2025-07-12,ONLINE-SE,completed,card
ORD-0051687,2025-07-12,ONLINE-SE,completed,card
ORD-0051688,2025-07-12,ONLINE-SE,completed,gift_card
ORD-0051689,2025-07-12,STO-001,completed,swish
ORD-0051690,2025-07-12,STO-001,completed,card
ORD-0051691,2025-07-12,STO-001,completed,card
ORD-0051692,2025-07-12,STO-001,completed,gift_card
ORD-0051693,2025-07-12,STO-001,completed,swish
ORD-0051694,2025-07-12,STO-001,completed,swish
ORD-0051695,2025-07-12,STO-001,completed,klarna
ORD-0051696,2025-07-12,STO-001,completed,swish
ORD-0051697,2025-07-12,STO-001,completed,klarna
ORD-0051698,2025-07-12,STO-001,completed,swish
ORD-0051699,2025-07-12,STO-001,completed,swish
ORD-0051700,2025-07-12,STO-001,completed,klarna
ORD-0051701,2025-07-12,STO-001,completed,swish
ORD-0051702,2025-07-12,STO-001,completed,card
ORD-0051703,2025-07-12,STO-001,completed,swish
ORD-0051704,2025-07-12,STO-002,completed,card
ORD-0051705,2025-07-12,STO-002,completed,card
ORD-0051706,2025-07-12,STO-002,completed,swish
ORD-0051707,2025-07-12,STO-002,completed,card
ORD-0051708,2025-07-12,STO-002,completed,card
ORD-0051709,2025-07-12,STO-002,completed,card
ORD-0051710,2025-07-12,STO-002,completed,card
ORD-0051711,2025-07-12,STO-002,completed,card
ORD-0051712,2025-07-12,STO-002,completed,card
ORD-0051713,2025-07-12,STO-002,completed,card
ORD-0051714,2025-07-12,STO-002,completed,swish
ORD-0051715,2025-07-12,STO-002,completed,card
ORD-0051716,2025-07-12,STO-002,completed,card
ORD-0051717,2025-07-12,STO-002,cancelled,card
ORD-0051718,2025-07-12,STO-002,completed,card
ORD-0051719,2025-07-12,STO-002,completed,swish
ORD-0051720,2025-07-12,STO-002,completed,swish
ORD-0051721,2025-07-12,STO-002,completed,card
ORD-0051722,2025-07-12,STO-003,completed,card
ORD-0051723,2025-07-12,STO-003,completed,card
ORD-0051724,2025-07-12,STO-003,completed,card
ORD-0051725,2025-07-12,STO-003,completed,card
ORD-0051726,2025-07-12,STO-003,completed,card
ORD-0051727,2025-07-12,STO-003,completed,card
ORD-0051728,2025-07-12,STO-003,completed,swish
ORD-0051729,2025-07-12,STO-003,completed,swish
ORD-0051730,2025-07-12,UPP-001,completed,gift_card
ORD-0051731,2025-07-12,UPP-001,completed,swish
ORD-0051732,2025-07-12,UPP-001,completed,swish
ORD-0051733,2025-07-12,UPP-001,completed,card
ORD-0051734,2025-07-12,UPP-002,completed,gift_card
ORD-0051735,2025-07-12,UPP-002,completed,swish
ORD-0051736,2025-07-12,UPP-002,completed,swish
ORD-0051737,2025-07-12,UPP-002,completed,swish
ORD-0051738,2025-07-12,UPP-002,completed,swish
ORD-0051739,2025-07-12,UPP-002,completed,card
ORD-0051740,2025-07-12,UPP-003,completed,card
ORD-0051741,2025-07-12,UPP-003,completed,klarna
ORD-0051742,2025-07-12,UPP-003,completed,klarna
ORD-0051743,2025-07-12,UPP-003,completed,card
ORD-0051744,2025-07-12,GOT-001,completed,card
ORD-0051745,2025-07-12,GOT-001,completed,card
ORD-0051746,2025-07-12,GOT-001,completed,swish
ORD-0051747,2025-07-12,GOT-001,completed,gift_card
ORD-0051748,2025-07-12,GOT-001,completed,klarna
ORD-0051749,2025-07-12,GOT-001,completed,card
ORD-0051750,2025-07-12,GOT-001,completed,swish
ORD-0051751,2025-07-12,GOT-001,completed,swish
ORD-0051752,2025-07-12,GOT-001,completed,card
ORD-0051753,2025-07-12,GOT-001,completed,klarna
ORD-0051754,2025-07-12,GOT-002,completed,swish
ORD-0051755,2025-07-12,GOT-002,completed,card
ORD-0051756,2025-07-12,GOT-002,completed,swish
ORD-0051757,2025-07-12,GOT-002,completed,card
ORD-0051758,2025-07-12,GOT-002,completed,card
ORD-0051759,2025-07-12,GOT-002,completed,swish
ORD-0051760,2025-07-12,GOT-002,completed,card
ORD-0051761,2025-07-12,GOT-002,completed,klarna
ORD-0051762,2025-07-12,GOT-002,completed,card
ORD-0051763,2025-07-12,GOT-002,completed,klarna
ORD-0051764,2025-07-12,GOT-002,completed,card
ORD-0051765,2025-07-12,GOT-002,completed,klarna
ORD-0051766,2025-07-12,GOT-002,completed,swish
ORD-0051767,2025-07-12,GOT-002,completed,card
ORD-0051768,2025-07-12,GOT-003,completed,card
ORD-0051769,2025-07-12,GOT-003,completed,card
ORD-0051770,2025-07-12,GOT-003,completed,swish
ORD-0051771,2025-07-12,GOT-003,completed,card
ORD-0051772,2025-07-12,GOT-003,completed,swish
ORD-0051773,2025-07-12,GOT-003,completed,card
ORD-0051774,2025-07-12,GOT-003,completed,klarna
ORD-0051775,2025-07-12,GOT-003,completed,card
ORD-0051776,2025-07-12,GOT-003,completed,card
ORD-0051777,2025-07-13,ONLINE-SE,completed,card
ORD-0051778,2025-07-13,ONLINE-SE,completed,gift_card
ORD-0051779,2025-07-13,ONLINE-SE,completed,klarna
ORD-0051780,2025-07-13,ONLINE-SE,completed,klarna
ORD-0051781,2025-07-13,ONLINE-SE,completed,gift_card
ORD-0051782,2025-07-13,ONLINE-SE,completed,klarna
ORD-0051783,2025-07-13,ONLINE-SE,completed,gift_card
ORD-0051784,2025-07-13,ONLINE-SE,completed,klarna
ORD-0051785,2025-07-13,ONLINE-SE,completed,card
ORD-0051786,2025-07-13,ONLINE-SE,completed,klarna
ORD-0051787,2025-07-13,ONLINE-SE,completed,klarna
ORD-0051788,2025-07-13,ONLINE-SE,completed,swish
ORD-0051789,2025-07-13,ONLINE-SE,completed,klarna
ORD-0051790,2025-07-13,ONLINE-SE,completed,klarna
ORD-0051791,2025-07-13,ONLINE-SE,completed,card
ORD-0051792,2025-07-13,ONLINE-SE,cancelled,card
ORD-0051793,2025-07-13,ONLINE-SE,completed,klarna
ORD-0051794,2025-07-13,ONLINE-SE,completed,card
ORD-0051795,2025-07-13,ONLINE-SE,completed,klarna
ORD-0051796,2025-07-13,ONLINE-SE,completed,gift_card
ORD-0051797,2025-07-13,ONLINE-SE,completed,card
ORD-0051798,2025-07-13,ONLINE-SE,completed,klarna
ORD-0051799,2025-07-13,ONLINE-SE,completed,klarna
ORD-0051800,2025-07-13,ONLINE-SE,completed,swish
ORD-0051801,2025-07-13,ONLINE-SE,completed,klarna
ORD-0051802,2025-07-13,STO-001,completed,card
ORD-0051803,2025-07-13,STO-001,completed,card
ORD-0051804,2025-07-13,STO-001,completed,card
ORD-0051805,2025-07-13,STO-001,completed,swish
ORD-0051806,2025-07-13,STO-001,completed,card
ORD-0051807,2025-07-13,STO-001,completed,swish
ORD-0051808,2025-07-13,STO-001,completed,card
ORD-0051809,2025-07-13,STO-001,completed,swish
ORD-0051810,2025-07-13,STO-001,completed,card
ORD-0051811,2025-07-13,STO-001,completed,swish
ORD-0051812,2025-07-13,STO-001,completed,card
ORD-0051813,2025-07-13,STO-001,completed,swish
ORD-0051814,2025-07-13,STO-001,completed,card
ORD-0051815,2025-07-13,STO-001,completed,swish
ORD-0051816,2025-07-13,STO-001,completed,card
ORD-0051817,2025-07-13,STO-002,completed,card
ORD-0051818,2025-07-13,STO-002,completed,card
ORD-0051819,2025-07-13,STO-002,completed,swish
ORD-0051820,2025-07-13,STO-002,completed,card
ORD-0051821,2025-07-13,STO-002,cancelled,swish
ORD-0051822,2025-07-13,STO-002,completed,klarna
ORD-0051823,2025-07-13,STO-002,completed,card
ORD-0051824,2025-07-13,STO-002,completed,swish
ORD-0051825,2025-07-13,STO-002,completed,klarna
ORD-0051826,2025-07-13,STO-002,completed,swish
ORD-0051827,2025-07-13,STO-002,completed,card
ORD-0051828,2025-07-13,STO-002,completed,card
ORD-0051829,2025-07-13,STO-002,completed,card
ORD-0051830,2025-07-13,STO-002,completed,card
ORD-0051831,2025-07-13,STO-002,completed,card
ORD-0051832,2025-07-13,STO-003,completed,card
ORD-0051833,2025-07-13,STO-003,completed,swish
ORD-0051834,2025-07-13,STO-003,completed,klarna
ORD-0051835,2025-07-13,STO-003,completed,swish
ORD-0051836,2025-07-13,STO-003,completed,swish
ORD-0051837,2025-07-13,STO-003,completed,card
ORD-0051838,2025-07-13,STO-003,completed,card
ORD-0051839,2025-07-13,STO-003,completed,card
ORD-0051840,2025-07-13,STO-003,completed,card
ORD-0051841,2025-07-13,UPP-001,completed,card
ORD-0051842,2025-07-13,UPP-001,completed,card
ORD-0051843,2025-07-13,UPP-001,completed,card
ORD-0051844,2025-07-13,UPP-001,completed,card
ORD-0051845,2025-07-13,UPP-001,completed,card
ORD-0051846,2025-07-13,UPP-001,completed,swish
ORD-0051847,2025-07-13,UPP-001,completed,swish
ORD-0051848,2025-07-13,UPP-002,completed,card
ORD-0051849,2025-07-13,UPP-002,completed,klarna
ORD-0051850,2025-07-13,UPP-002,completed,card
ORD-0051851,2025-07-13,UPP-002,completed,gift_card
ORD-0051852,2025-07-13,UPP-002,completed,card
ORD-0051853,2025-07-13,UPP-002,completed,card
ORD-0051854,2025-07-13,UPP-003,completed,klarna
ORD-0051855,2025-07-13,UPP-003,completed,swish
ORD-0051856,2025-07-13,UPP-003,completed,gift_card
ORD-0051857,2025-07-13,GOT-001,completed,card
ORD-0051858,2025-07-13,GOT-001,cancelled,card
ORD-0051859,2025-07-13,GOT-001,completed,card
ORD-0051860,2025-07-13,GOT-001,completed,swish
ORD-0051861,2025-07-13,GOT-001,completed,card
ORD-0051862,2025-07-13,GOT-001,completed,swish
ORD-0051863,2025-07-13,GOT-001,completed,swish
ORD-0051864,2025-07-13,GOT-001,cancelled,card
ORD-0051865,2025-07-13,GOT-001,completed,klarna
ORD-0051866,2025-07-13,GOT-001,completed,swish
ORD-0051867,2025-07-13,GOT-001,completed,swish
ORD-0051868,2025-07-13,GOT-001,completed,card
ORD-0051869,2025-07-13,GOT-002,completed,swish
ORD-0051870,2025-07-13,GOT-002,completed,card
ORD-0051871,2025-07-13,GOT-002,completed,swish
ORD-0051872,2025-07-13,GOT-002,completed,gift_card
ORD-0051873,2025-07-13,GOT-002,cancelled,card
ORD-0051874,2025-07-13,GOT-002,completed,gift_card
ORD-0051875,2025-07-13,GOT-002,completed,swish
ORD-0051876,2025-07-13,GOT-002,completed,swish
ORD-0051877,2025-07-13,GOT-002,completed,swish
ORD-0051878,2025-07-13,GOT-002,completed,card
ORD-0051879,2025-07-13,GOT-002,completed,swish
ORD-0051880,2025-07-13,GOT-002,completed,gift_card
ORD-0051881,2025-07-13,GOT-002,completed,card
ORD-0051882,2025-07-13,GOT-002,completed,card
ORD-0051883,2025-07-13,GOT-003,completed,swish
ORD-0051884,2025-07-13,GOT-003,completed,card
ORD-0051885,2025-07-13,GOT-003,completed,card
ORD-0051886,2025-07-13,GOT-003,completed,swish
ORD-0051887,2025-07-13,GOT-003,completed,card
ORD-0051888,2025-07-13,GOT-003,completed,card
ORD-0051889,2025-07-13,GOT-003,completed,swish
ORD-0051890,2025-07-14,ONLINE-SE,completed,gift_card
ORD-0051891,2025-07-14,ONLINE-SE,completed,card
ORD-0051892,2025-07-14,ONLINE-SE,completed,card
ORD-0051893,2025-07-14,ONLINE-SE,completed,klarna
ORD-0051894,2025-07-14,ONLINE-SE,completed,klarna
ORD-0051895,2025-07-14,ONLINE-SE,completed,klarna
ORD-0051896,2025-07-14,ONLINE-SE,completed,card
ORD-0051897,2025-07-14,ONLINE-SE,completed,klarna
ORD-0051898,2025-07-14,ONLINE-SE,completed,card
ORD-0051899,2025-07-14,ONLINE-SE,completed,card
ORD-0051900,2025-07-14,ONLINE-SE,completed,klarna
ORD-0051901,2025-07-14,ONLINE-SE,completed,swish
ORD-0051902,2025-07-14,ONLINE-SE,completed,swish
ORD-0051903,2025-07-14,ONLINE-SE,completed,card
ORD-0051904,2025-07-14,ONLINE-SE,completed,swish
ORD-0051905,2025-07-14,ONLINE-SE,completed,card
ORD-0051906,2025-07-14,ONLINE-SE,completed,card
ORD-0051907,2025-07-14,ONLINE-SE,completed,klarna
ORD-0051908,2025-07-14,ONLINE-SE,completed,card
ORD-0051909,2025-07-14,ONLINE-SE,completed,card
ORD-0051910,2025-07-14,STO-001,completed,card
ORD-0051911,2025-07-14,STO-001,completed,swish
ORD-0051912,2025-07-14,STO-001,completed,swish
ORD-0051913,2025-07-14,STO-001,completed,card
ORD-0051914,2025-07-14,STO-001,completed,swish
ORD-0051915,2025-07-14,STO-001,completed,card
ORD-0051916,2025-07-14,STO-001,completed,klarna
ORD-0051917,2025-07-14,STO-001,completed,gift_card
ORD-0051918,2025-07-14,STO-001,completed,swish
ORD-0051919,2025-07-14,STO-001,completed,card
ORD-0051920,2025-07-14,STO-002,completed,card
ORD-0051921,2025-07-14,STO-002,completed,swish
ORD-0051922,2025-07-14,STO-002,completed,swish
ORD-0051923,2025-07-14,STO-002,completed,card
ORD-0051924,2025-07-14,STO-002,completed,swish
ORD-0051925,2025-07-14,STO-002,completed,swish
ORD-0051926,2025-07-14,STO-002,completed,card
ORD-0051927,2025-07-14,STO-002,completed,gift_card
ORD-0051928,2025-07-14,STO-002,completed,card
ORD-0051929,2025-07-14,STO-002,cancelled,gift_card
ORD-0051930,2025-07-14,STO-002,completed,swish
ORD-0051931,2025-07-14,STO-003,completed,card
ORD-0051932,2025-07-14,STO-003,completed,card
ORD-0051933,2025-07-14,STO-003,completed,card
ORD-0051934,2025-07-14,STO-003,completed,gift_card
ORD-0051935,2025-07-14,STO-003,completed,card
ORD-0051936,2025-07-14,STO-003,completed,card
ORD-0051937,2025-07-14,STO-003,completed,swish
ORD-0051938,2025-07-14,UPP-001,completed,card
ORD-0051939,2025-07-14,UPP-001,completed,card
ORD-0051940,2025-07-14,UPP-001,completed,card
ORD-0051941,2025-07-14,UPP-001,completed,swish
ORD-0051942,2025-07-14,UPP-001,completed,card
ORD-0051943,2025-07-14,UPP-001,completed,card
ORD-0051944,2025-07-14,UPP-001,completed,swish
ORD-0051945,2025-07-14,UPP-002,completed,gift_card
ORD-0051946,2025-07-14,UPP-002,completed,gift_card
ORD-0051947,2025-07-14,UPP-002,completed,card
ORD-0051948,2025-07-14,UPP-002,completed,card
ORD-0051949,2025-07-14,UPP-002,completed,gift_card
ORD-0051950,2025-07-14,UPP-003,completed,card
ORD-0051951,2025-07-14,UPP-003,completed,card
ORD-0051952,2025-07-14,UPP-003,completed,card
ORD-0051953,2025-07-14,GOT-001,completed,card
ORD-0051954,2025-07-14,GOT-001,completed,card
ORD-0051955,2025-07-14,GOT-001,completed,card
ORD-0051956,2025-07-14,GOT-001,completed,card
ORD-0051957,2025-07-14,GOT-001,completed,card
ORD-0051958,2025-07-14,GOT-001,completed,card
ORD-0051959,2025-07-14,GOT-001,completed,card
ORD-0051960,2025-07-14,GOT-001,completed,swish
ORD-0051961,2025-07-14,GOT-002,completed,swish
ORD-0051962,2025-07-14,GOT-002,completed,klarna
ORD-0051963,2025-07-14,GOT-002,completed,swish
ORD-0051964,2025-07-14,GOT-002,completed,card
ORD-0051965,2025-07-14,GOT-002,completed,card
ORD-0051966,2025-07-14,GOT-002,completed,klarna
ORD-0051967,2025-07-14,GOT-002,completed,swish
ORD-0051968,2025-07-14,GOT-003,completed,klarna
ORD-0051969,2025-07-14,GOT-003,completed,card
ORD-0051970,2025-07-14,GOT-003,completed,card
ORD-0051971,2025-07-14,GOT-003,completed,swish
ORD-0051972,2025-07-14,GOT-003,completed,swish
ORD-0051973,2025-07-14,GOT-003,completed,card
ORD-0051974,2025-07-14,GOT-003,completed,card
ORD-0051975,2025-07-15,ONLINE-SE,completed,swish
ORD-0051976,2025-07-15,ONLINE-SE,completed,card
ORD-0051977,2025-07-15,ONLINE-SE,completed,card
ORD-0051978,2025-07-15,ONLINE-SE,completed,card
ORD-0051979,2025-07-15,ONLINE-SE,cancelled,gift_card
ORD-0051980,2025-07-15,ONLINE-SE,completed,swish
ORD-0051981,2025-07-15,ONLINE-SE,completed,card
ORD-0051982,2025-07-15,ONLINE-SE,completed,card
ORD-0051983,2025-07-15,ONLINE-SE,completed,klarna
ORD-0051984,2025-07-15,ONLINE-SE,completed,klarna
ORD-0051985,2025-07-15,ONLINE-SE,completed,card
ORD-0051986,2025-07-15,ONLINE-SE,completed,card
ORD-0051987,2025-07-15,ONLINE-SE,completed,swish
ORD-0051988,2025-07-15,ONLINE-SE,completed,card
ORD-0051989,2025-07-15,ONLINE-SE,completed,swish
ORD-0051990,2025-07-15,ONLINE-SE,completed,klarna
ORD-0051991,2025-07-15,ONLINE-SE,completed,card
ORD-0051992,2025-07-15,ONLINE-SE,completed,card
ORD-0051993,2025-07-15,ONLINE-SE,completed,swish
ORD-0051994,2025-07-15,ONLINE-SE,completed,klarna
ORD-0051995,2025-07-15,ONLINE-SE,completed,klarna
ORD-0051996,2025-07-15,STO-001,completed,card
ORD-0051997,2025-07-15,STO-001,completed,klarna
ORD-0051998,2025-07-15,STO-001,completed,swish
ORD-0051999,2025-07-15,STO-001,completed,card
ORD-0052000,2025-07-15,STO-001,completed,card
ORD-0052001,2025-07-15,STO-001,completed,card
ORD-0052002,2025-07-15,STO-001,completed,card
ORD-0052003,2025-07-15,STO-001,completed,klarna
ORD-0052004,2025-07-15,STO-001,completed,card
ORD-0052005,2025-07-15,STO-001,completed,swish
ORD-0052006,2025-07-15,STO-001,completed,card
ORD-0052007,2025-07-15,STO-001,completed,card
ORD-0052008,2025-07-15,STO-001,completed,card
ORD-0052009,2025-07-15,STO-002,completed,card
ORD-0052010,2025-07-15,STO-002,completed,klarna
ORD-0052011,2025-07-15,STO-002,completed,gift_card
ORD-0052012,2025-07-15,STO-002,completed,card
ORD-0052013,2025-07-15,STO-002,completed,gift_card
ORD-0052014,2025-07-15,STO-002,completed,card
ORD-0052015,2025-07-15,STO-002,completed,gift_card
ORD-0052016,2025-07-15,STO-002,completed,klarna
ORD-0052017,2025-07-15,STO-002,completed,swish
ORD-0052018,2025-07-15,STO-003,completed,swish
ORD-0052019,2025-07-15,STO-003,completed,card
ORD-0052020,2025-07-15,STO-003,completed,swish
ORD-0052021,2025-07-15,STO-003,completed,card
ORD-0052022,2025-07-15,STO-003,completed,gift_card
ORD-0052023,2025-07-15,STO-003,completed,card
ORD-0052024,2025-07-15,STO-003,completed,card
ORD-0052025,2025-07-15,STO-003,completed,card
ORD-0052026,2025-07-15,UPP-001,completed,card
ORD-0052027,2025-07-15,UPP-001,completed,klarna
ORD-0052028,2025-07-15,UPP-001,completed,card
ORD-0052029,2025-07-15,UPP-001,completed,swish
ORD-0052030,2025-07-15,UPP-001,completed,swish
ORD-0052031,2025-07-15,UPP-001,completed,klarna
ORD-0052032,2025-07-15,UPP-001,completed,swish
ORD-0052033,2025-07-15,UPP-002,completed,card
ORD-0052034,2025-07-15,UPP-002,completed,card
ORD-0052035,2025-07-15,UPP-002,completed,card
ORD-0052036,2025-07-15,UPP-002,completed,swish
ORD-0052037,2025-07-15,UPP-003,completed,swish
ORD-0052038,2025-07-15,UPP-003,completed,swish
ORD-0052039,2025-07-15,UPP-003,completed,card
ORD-0052040,2025-07-15,UPP-003,completed,card
ORD-0052041,2025-07-15,GOT-001,completed,card
ORD-0052042,2025-07-15,GOT-001,completed,card
ORD-0052043,2025-07-15,GOT-001,completed,card
ORD-0052044,2025-07-15,GOT-001,completed,card
ORD-0052045,2025-07-15,GOT-001,completed,klarna
ORD-0052046,2025-07-15,GOT-001,completed,klarna
ORD-0052047,2025-07-15,GOT-001,completed,swish
ORD-0052048,2025-07-15,GOT-001,completed,swish
ORD-0052049,2025-07-15,GOT-001,completed,swish
ORD-0052050,2025-07-15,GOT-002,completed,card
ORD-0052051,2025-07-15,GOT-002,completed,card
ORD-0052052,2025-07-15,GOT-002,completed,card
ORD-0052053,2025-07-15,GOT-002,completed,klarna
ORD-0052054,2025-07-15,GOT-002,completed,card
ORD-0052055,2025-07-15,GOT-002,completed,card
ORD-0052056,2025-07-15,GOT-002,completed,card
ORD-0052057,2025-07-15,GOT-002,completed,klarna
ORD-0052058,2025-07-15,GOT-003,completed,card
ORD-0052059,2025-07-15,GOT-003,completed,swish
ORD-0052060,2025-07-15,GOT-003,completed,card
